contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,OptionType,ExpiryDate
QQQ240930C00314780,2024-02-07 19:16:00+00:00,314.78,128.54,134.16,134.68,0.0,0.0,,1.0,0.5028736236572267,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00319780,2024-03-28 14:03:29+00:00,319.78,134.77,118.67,119.09,0.0,0.0,4.0,29.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00320000,2023-12-14 20:37:47+00:00,320.0,98.46,0.0,0.0,0.0,0.0,1.0,25.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00323780,2024-03-07 16:28:28+00:00,323.78,131.05,125.58,126.02,0.0,0.0,,1.0,0.4824880853271485,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00324780,2024-01-17 14:31:14+00:00,324.78,95.8,121.45,121.92,0.0,0.0,,3.0,0.42127043579101564,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00325000,2023-11-17 20:39:34+00:00,325.0,80.85,95.76,96.41,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00325780,2024-01-31 19:17:55+00:00,325.78,106.7,129.65,130.05,0.0,0.0,1.0,2.0,0.5690045541381835,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00326000,2023-12-01 14:53:43+00:00,326.0,80.58,0.0,0.0,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00326780,2024-03-13 18:30:10+00:00,326.78,124.87,120.67,121.18,0.0,0.0,1.0,4.0,0.439184075012207,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00327000,2023-12-12 19:48:06+00:00,327.0,88.22,0.0,0.0,0.0,0.0,,2.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00328780,2024-03-07 16:28:45+00:00,328.78,126.45,120.88,121.33,0.0,0.0,,2.0,0.47058634887695316,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00329780,2024-02-23 18:19:55+00:00,329.78,119.96,126.01,126.43,0.0,0.0,1.0,85.0,0.5590864404296876,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00330000,2023-12-26 20:26:34+00:00,330.0,98.14,0.0,0.0,0.0,0.0,80.0,84.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00330780,2024-01-16 05:00:56+00:00,330.78,74.88,,,0.0,0.0,,,0.0,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00331000,2023-11-14 14:51:08+00:00,331.0,74.88,88.85,89.37,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00332780,2024-03-05 14:47:21+00:00,332.78,116.6,121.77,122.12,0.0,0.0,,1.0,0.5289048574829102,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00334780,2023-12-04 15:26:05+00:00,334.78,70.23,82.1,82.61,0.0,0.0,,5.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00335000,2023-12-04 15:26:05+00:00,335.0,70.23,0.0,0.0,0.0,0.0,1.0,5.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00335780,2024-04-19 15:19:00+00:00,335.78,93.32,111.71,112.05,0.0,0.0,1.0,1.0,0.40759869750976563,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00336000,2023-11-10 16:01:35+00:00,336.0,62.49,75.68,76.2,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00336780,2024-04-19 19:04:46+00:00,336.78,88.25,110.91,111.23,0.0,0.0,6.0,6.0,0.4075681802368164,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00337780,2024-01-16 05:01:00+00:00,337.78,60.0,,,0.0,0.0,,,0.0,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00338000,2023-11-07 15:28:09+00:00,338.0,60.0,72.7,73.22,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00338780,2024-04-04 15:57:14+00:00,338.78,117.07,104.72,105.19,0.0,0.0,4.0,2.0,0.32068550415039054,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00339780,2024-04-08 13:30:04+00:00,339.78,112.11,107.83,108.18,0.0,0.0,1.0,20.0,0.39703972106933594,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00340000,2023-12-18 18:31:08+00:00,340.0,85.93,0.0,0.0,0.0,0.0,1.0,17.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00340780,2024-03-05 14:51:11+00:00,340.78,109.48,114.29,114.62,0.0,0.0,1.0,0.0,0.506444144592285,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00342780,2024-01-03 20:49:13+00:00,342.78,75.18,99.98,100.5,0.0,0.0,,3.0,0.29303685485839837,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00343780,2024-02-07 15:20:54+00:00,343.78,101.11,107.35,107.86,0.0,0.0,43.0,44.0,0.44315132049560546,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00344000,2023-12-18 19:52:17+00:00,344.0,82.92,0.0,0.0,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00344780,2024-02-16 19:24:02+00:00,344.78,102.45,101.25,101.71,0.0,0.0,2.0,3.0,0.35513950531005856,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00345000,2023-11-20 16:28:12+00:00,345.0,67.2,77.99,78.74,0.0,0.0,1.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00345780,2024-04-23 19:21:27+00:00,345.78,89.7,102.25,102.58,0.0,0.0,2.0,2.0,0.3846497082519531,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00346780,2024-04-05 15:42:20+00:00,346.78,105.0,97.17,97.64,0.0,0.0,3.0,76.0,0.30847859497070307,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00347000,2023-11-03 14:49:00+00:00,347.0,49.69,65.56,66.5,0.0,0.0,1.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00347780,2024-05-02 13:30:02+00:00,347.78,86.71,100.41,100.72,0.0,0.0,1.0,2.0,0.38052987640380853,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00348780,2024-03-05 20:21:48+00:00,348.78,97.86,97.71,98.14,0.0,0.0,1.0,1.0,0.3506534661865234,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00349000,2023-11-01 15:08:20+00:00,349.0,40.96,64.01,64.94,0.0,0.0,2.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00349780,2024-04-12 19:32:14+00:00,349.78,98.9,98.44,98.78,0.0,0.0,2.0,14.0,0.37509780181884766,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00350000,2023-12-15 18:36:06+00:00,350.0,74.96,0.0,0.0,0.0,0.0,2.0,16.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00350780,2024-02-20 15:13:53+00:00,350.78,89.0,106.72,107.16,0.0,0.0,1.0,4.0,0.5026905200195313,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00351000,2023-12-22 14:30:04+00:00,351.0,78.18,0.0,0.0,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00351780,2024-04-15 17:57:40+00:00,351.78,91.7,96.57,96.9,0.0,0.0,7.0,10.0,0.3706117626953125,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00352000,2023-12-20 19:41:17+00:00,352.0,76.7,0.0,0.0,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00352780,2024-01-16 05:01:08+00:00,352.78,61.83,,,0.0,0.0,,,0.0,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00353000,2023-11-22 15:01:18+00:00,353.0,61.83,76.41,76.96,0.0,0.0,1.0,10.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00353780,2024-04-17 14:20:55+00:00,353.78,88.11,94.6,94.95,0.0,0.0,4.0,6.0,0.36496606719970703,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00354000,2023-11-14 18:47:12+00:00,354.0,57.75,69.65,70.19,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00354780,2024-03-18 19:20:05+00:00,354.78,97.16,83.14,83.63,0.0,0.0,2.0,20.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00355000,2023-12-15 16:05:41+00:00,355.0,71.43,0.0,0.0,0.0,0.0,2.0,20.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00355780,2024-01-18 20:09:38+00:00,355.78,75.71,88.82,89.28,0.0,0.0,2.0,3.0,0.2960275476074219,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00356000,2023-11-24 16:56:00+00:00,356.0,59.44,72.97,73.68,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00356780,2024-04-17 18:50:53+00:00,356.78,83.76,91.96,92.28,0.0,0.0,,3.0,0.36044951080322263,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00357000,2023-11-02 17:17:14+00:00,357.0,41.45,57.94,58.84,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00357780,2024-04-10 17:08:25+00:00,357.78,90.66,91.04,91.34,0.0,0.0,1.0,8.0,0.35816071533203125,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00358000,2023-12-12 15:20:07+00:00,358.0,61.89,0.0,0.0,0.0,0.0,1.0,7.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00358780,2024-01-16 05:01:11+00:00,358.78,47.11,,,0.0,0.0,,,0.0,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00359000,2023-10-11 17:18:09+00:00,359.0,47.11,49.59,50.25,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00359780,2024-03-19 14:27:01+00:00,359.78,88.56,76.0,76.42,0.0,0.0,1.0,17.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00360000,2024-04-26 19:11:11+00:00,360.0,82.48,88.9,89.22,0.0,0.0,21.0,126.0,0.35251501983642575,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00360780,2024-01-25 15:49:51+00:00,360.78,83.76,89.36,89.95,0.0,0.0,1.0,2.0,0.37198503997802734,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00361000,2023-12-08 15:07:15+00:00,361.0,55.89,0.0,0.0,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00361780,2024-02-23 15:34:07+00:00,361.78,91.03,96.4,96.81,0.0,0.0,5.0,5.0,0.4719596261596679,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00362000,2023-10-19 15:15:38+00:00,362.0,40.86,52.2,52.88,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00362780,2024-01-16 05:01:14+00:00,362.78,36.85,,,0.0,0.0,,,0.0,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00363000,2023-10-20 14:43:26+00:00,363.0,36.85,51.49,52.16,0.0,0.0,3.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00363780,2024-01-16 05:01:14+00:00,363.78,51.15,,,0.0,0.0,,,0.0,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00364000,2023-12-01 14:53:43+00:00,364.0,51.15,0.0,0.0,0.0,0.0,79.0,79.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00364780,2024-04-08 14:51:31+00:00,364.78,89.74,84.39,84.72,0.0,0.0,2.0,70.0,0.3411931115722656,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00365000,2023-12-12 15:05:33+00:00,365.0,56.2,0.0,0.0,0.0,0.0,1.0,71.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00365780,2024-04-12 15:41:13+00:00,365.78,86.93,83.54,83.87,0.0,0.0,3.0,4.0,0.3401250070190429,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00366000,2023-12-04 15:55:48+00:00,366.0,46.66,0.0,0.0,0.0,0.0,2.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00366780,2024-03-06 18:08:41+00:00,366.78,88.16,86.04,86.48,0.0,0.0,2.0,40.0,0.3859924682617187,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00367000,2023-12-01 14:53:43+00:00,367.0,49.01,0.0,0.0,0.0,0.0,38.0,43.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00367780,2024-01-16 05:01:16+00:00,367.78,49.72,,,0.0,0.0,,,0.0,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00368000,2023-11-28 15:24:34+00:00,368.0,49.72,0.0,0.0,0.0,0.0,1.0,11.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00368780,2024-04-03 19:05:22+00:00,368.78,86.37,76.83,77.3,0.0,0.0,2.0,10.0,0.2765880447387695,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00369000,2023-12-11 21:10:20+00:00,369.0,53.13,0.0,0.0,0.0,0.0,2.0,7.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00369780,2024-04-12 13:30:12+00:00,369.78,83.71,79.79,80.11,0.0,0.0,2.0,114.0,0.33054258331298825,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00370000,2024-05-01 17:26:37+00:00,370.0,63.75,79.65,79.93,0.0,0.0,1.0,9.0,0.3303899969482421,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00370780,2024-03-04 14:53:57+00:00,370.78,88.16,84.43,84.88,0.0,0.0,1.0,5.0,0.40228869201660156,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00371000,2023-11-29 14:59:59+00:00,371.0,51.18,0.0,0.0,0.0,0.0,2.0,5.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00371780,2024-05-02 14:01:20+00:00,371.78,62.77,77.99,78.32,0.0,0.0,1.0,8.0,0.32691102783203124,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00372000,2023-12-14 16:01:19+00:00,372.0,57.06,0.0,0.0,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00372780,2024-04-26 19:44:34+00:00,372.78,70.48,77.1,77.41,0.0,0.0,1.0,2.0,0.3248968878173828,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00373000,2023-11-21 15:47:31+00:00,373.0,45.75,58.27,58.71,0.0,0.0,1.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00373780,2024-04-29 17:02:24+00:00,373.78,70.13,76.19,76.51,0.0,0.0,1.0,19.0,0.322974299621582,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00374000,2023-11-14 15:06:51+00:00,374.0,44.05,54.04,54.5,0.0,0.0,1.0,19.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00374780,2024-04-16 17:00:24+00:00,374.78,71.6,75.28,75.58,0.0,0.0,1.0,19.0,0.3206244696044921,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00375000,2023-12-21 17:11:27+00:00,375.0,56.45,0.0,0.0,0.0,0.0,5.0,7.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00375780,2024-02-21 19:23:26+00:00,375.78,65.66,83.85,84.26,0.0,0.0,1.0,3.0,0.43588820953369145,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00376000,2023-11-22 15:01:18+00:00,376.0,45.29,58.34,58.87,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00376780,2024-05-01 18:59:46+00:00,376.78,63.91,73.4,73.72,0.0,0.0,1.0,5.0,0.31592480957031244,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00377000,2023-12-14 16:01:19+00:00,377.0,53.21,0.0,0.0,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00377780,2024-03-28 13:58:37+00:00,377.78,80.94,65.55,65.93,0.0,0.0,5.0,333.0,0.21039607971191404,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00378000,2023-12-20 20:06:45+00:00,378.0,53.33,0.0,0.0,0.0,0.0,1.0,330.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00378780,2024-04-19 18:15:56+00:00,378.78,54.12,71.66,71.98,0.0,0.0,5.0,8.0,0.3127357545471191,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00379000,2023-12-04 15:12:12+00:00,379.0,39.54,0.0,0.0,0.0,0.0,,5.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00379780,2024-03-14 16:44:59+00:00,379.78,74.8,72.7,73.21,0.0,0.0,9.0,69.0,0.3375157801818848,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00380000,2024-04-23 18:03:35+00:00,380.0,60.0,70.61,70.9,0.0,0.0,1.0,17.0,0.3105079936218262,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00380780,2024-05-02 18:02:02+00:00,380.78,57.6,69.92,70.21,0.0,0.0,20.0,24.0,0.3090736817932129,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00381000,2023-12-20 20:49:59+00:00,381.0,51.64,0.0,0.0,0.0,0.0,1.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00381780,2024-04-02 13:49:10+00:00,381.78,72.45,56.1,56.54,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00382000,2023-11-03 16:06:17+00:00,382.0,28.73,40.38,41.17,0.0,0.0,2.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00382780,2024-05-06 16:44:26+00:00,382.78,66.31,68.15,68.45,0.0,0.0,1.0,5.0,0.3054573849487304,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00383000,2023-12-21 17:25:24+00:00,383.0,50.41,0.0,0.0,0.0,0.0,1.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00383780,2024-03-06 16:44:26+00:00,383.78,72.7,71.2,71.62,0.0,0.0,5.0,89.0,0.35231665756225583,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00384000,2023-11-03 16:51:05+00:00,384.0,28.28,39.08,39.86,0.0,0.0,86.0,84.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00384780,2024-03-15 15:50:07+00:00,384.78,66.3,68.44,68.94,0.0,0.0,1.0,420.0,0.32898620239257803,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00385000,2023-12-21 18:55:39+00:00,385.0,49.75,0.0,0.0,0.0,0.0,1.0,420.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00385780,2024-04-19 18:15:56+00:00,385.78,48.63,65.47,65.77,0.0,0.0,1.0,9.0,0.2993844476318359,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00386000,2023-12-19 17:09:58+00:00,386.0,50.26,0.0,0.0,0.0,0.0,1.0,10.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00386780,2024-04-29 17:02:24+00:00,386.78,58.95,64.59,64.88,0.0,0.0,1.0,2.0,0.2973550489807128,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00387000,2023-12-20 15:48:06+00:00,387.0,51.3,0.0,0.0,0.0,0.0,1.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00387780,2024-02-15 15:54:31+00:00,387.78,64.62,64.0,64.45,0.0,0.0,1.0,1.0,0.30084927673339845,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00388780,2024-02-22 17:56:35+00:00,388.78,66.92,72.54,72.94,0.0,0.0,1.0,44.0,0.4043943838500976,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00389000,2023-12-12 19:18:58+00:00,389.0,40.05,0.0,0.0,0.0,0.0,1.0,44.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00389780,2024-04-24 18:32:16+00:00,389.78,51.66,61.99,62.29,0.0,0.0,1.0,15.0,0.2921365953063964,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00390000,2024-04-11 19:32:46+00:00,390.0,70.4,61.79,62.08,0.0,0.0,5.0,133.0,0.2915109912109374,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00390780,2024-04-12 18:32:40+00:00,390.78,63.1,61.14,61.42,0.0,0.0,1.0,8.0,0.29025978302001954,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00391000,2023-12-22 19:32:01+00:00,391.0,46.19,0.0,0.0,0.0,0.0,4.0,17.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00391780,2024-04-26 19:44:34+00:00,391.78,54.32,60.21,60.5,0.0,0.0,1.0,84.0,0.28778788391113275,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00392000,2023-12-15 18:13:12+00:00,392.0,42.74,0.0,0.0,0.0,0.0,1.0,85.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00392780,2024-05-06 15:46:33+00:00,392.78,57.89,59.38,59.67,0.0,0.0,1.0,14.0,0.28635357208251955,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00393000,2023-12-14 18:31:55+00:00,393.0,39.9,0.0,0.0,0.0,0.0,10.0,12.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00393780,2024-04-19 14:20:21+00:00,393.78,45.66,58.45,58.76,0.0,0.0,1.0,4.0,0.28395796615600577,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00394000,2023-11-29 14:47:11+00:00,394.0,35.9,0.0,0.0,0.0,0.0,2.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00394780,2024-05-02 18:02:02+00:00,394.78,46.24,57.63,57.92,0.0,0.0,20.0,169.0,0.2823558093261719,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00395000,2023-12-21 17:42:22+00:00,395.0,42.45,0.0,0.0,0.0,0.0,1.0,85.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00395780,2024-04-09 14:18:28+00:00,395.78,62.34,56.78,57.05,0.0,0.0,2.0,35.0,0.2803721865844726,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00396000,2023-12-20 16:35:24+00:00,396.0,44.33,0.0,0.0,0.0,0.0,1.0,32.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00399780,2024-03-20 18:52:38+00:00,399.78,61.41,37.28,37.73,0.0,0.0,1.0,47.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00400000,2024-05-07 17:15:24+00:00,400.0,54.25,53.2,53.5,4.6500015,9.375004,10.0,97.0,0.2731090756225586,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00404780,2024-04-11 13:43:35+00:00,404.78,53.31,49.3,49.57,0.0,0.0,1.0,179.0,0.2652661364746094,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00405000,2023-12-26 20:29:13+00:00,405.0,39.51,0.0,0.0,0.0,0.0,13.0,142.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00409780,2024-05-02 17:29:55+00:00,409.78,35.18,45.21,45.48,0.0,0.0,1.0,150.0,0.25653819641113285,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00410000,2024-05-03 19:33:03+00:00,410.0,41.72,45.07,45.32,0.0,0.0,21.0,79.0,0.2563398341369629,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00414780,2024-05-02 17:29:55+00:00,414.78,41.81,41.34,41.57,10.090002,31.80959,1.0,151.0,0.2488173263549805,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00415000,2023-12-26 20:07:35+00:00,415.0,32.94,0.0,0.0,0.0,0.0,13.0,154.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00419780,2024-04-25 18:12:37+00:00,419.78,28.92,37.57,37.77,0.0,0.0,4.0,531.0,0.2412337840270996,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00420000,2024-04-26 19:37:07+00:00,420.0,33.41,37.41,37.65,0.0,0.0,2.0,66.0,0.24134059448242187,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00424780,2024-05-07 15:17:48+00:00,424.78,34.95,33.88,34.13,4.9300003,16.422386,1.0,277.0,0.23416903533935546,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00425000,2023-12-26 15:29:23+00:00,425.0,26.73,0.0,0.0,0.0,0.0,2.0,145.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00429780,2024-05-07 13:52:37+00:00,429.78,30.74,30.41,30.6,4.74,18.230768,61.0,66.0,0.22699747619628902,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00430000,2024-05-07 13:46:06+00:00,430.0,30.38,30.24,30.51,0.76999855,2.600468,44.0,1562.0,0.227272131652832,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00434780,2024-05-07 15:34:38+00:00,434.78,27.89,27.19,27.37,2.0900002,8.100776,48.0,144.0,0.2213822979736328,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00435000,2023-12-22 15:33:39+00:00,435.0,21.85,0.0,0.0,0.0,0.0,5.0,57.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00439780,2024-05-07 13:30:00+00:00,439.78,24.54,24.03,24.21,1.1700001,5.0064187,1.0,70.0,0.21506522247314452,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00440000,2024-05-06 19:47:06+00:00,440.0,24.5,23.98,24.17,0.9300003,3.945695,6.0,319.0,0.2156450506591797,True,REGULAR,USD,Call,2024-09-30
QQQ240930C00444780,2024-05-06 13:57:02+00:00,444.78,20.13,21.11,21.29,0.0,0.0,4.0,66.0,0.20949582015991208,False,REGULAR,USD,Call,2024-09-30
QQQ240930C00445000,2023-12-26 15:51:56+00:00,445.0,17.08,0.0,0.0,0.0,0.0,1.0,32.0,0.0039162109375,False,REGULAR,USD,Call,2024-09-30
QQQ240930C00449780,2024-04-24 17:08:40+00:00,449.78,13.98,18.48,18.62,0.0,0.0,1.0,141.0,0.2046588323974609,False,REGULAR,USD,Call,2024-09-30
QQQ240930C00450000,2024-05-06 15:59:59+00:00,450.0,18.6,18.4,18.49,1.0200005,5.8020506,75.0,650.0,0.20430788375854486,False,REGULAR,USD,Call,2024-09-30
